Sharpe_Ratio,CAGR,Drawdown
-0.11749927041836199,0.34770652323319884,-0.07369264560953422
-0.3468623677774036,0.3510286912074203,-0.07435378219746572
0.39604258101811585,0.3702279712547307,-0.054057697334720725
1.578113315258,0.38540312639682806,-0.03662623232639571
1.897983645879965,0.39032956835519594,-0.024866921049363642
2.6549736450690964,0.4032997665461593,-0.014127108965458015
2.4376938560597257,0.40854679853509324,-0.008619729708459888
2.0234501971847663,0.39254929953929274,-0.009252757331298597
1.753565871786492,0.39070431528893,-0.015008126063013709
1.1700602094905772,0.4004687791455772,-0.008619462437225783
1.3958712628347933,0.39860928036648313,-0.004185835250957333
2.01329579505813,0.41551938659512344,0.0002192311528345435
3.0707741703012617,0.4365096905781729,0.002273888112217731
4.005727740012028,0.4427479746861793,0.004776403681504128
5.594335862520547,0.46611474066849556,0.024218181522033908
5.610420753088967,0.4656320170599504,0.007152185317945935
6.226938899196356,0.4787702940455838,0.004449529586628794
7.596833449070828,0.48979382273635075,0.0037640674255421448
7.97102497067413,0.49998981835419976,0.0027019944386042737
5.848958531614196,0.47268431242149633,-0.0019087861460042814
6.598664748336429,0.4694086725848159,-0.015914249676592516
6.66572704619424,0.46479591709885804,-0.020475553682710056
8.025196740624171,0.47822643404280774,-0.009692451699523222
7.72807788455395,0.4582805238978196,-0.013658754188580277
7.293175001253997,0.4655287750295516,-0.024441713112372965
5.337862996080284,0.42824619570666167,-0.029969374074216043
4.198374854509957,0.41807454608533035,-0.049354181170383565
2.3850866226151144,0.36793953716019256,-0.08834678269353266
3.14056287426696,0.41654601327103413,-0.07139143201609643
2.134475955047462,0.39090070849802405,-0.07129233441870735
2.8328840485645577,0.4133904756662594,-0.06930930891216898
2.9235828095209793,0.41987460910337293,-0.05892282135453337
2.8086499338242903,0.4335286558917144,-0.0457104686387809
2.2055572591420214,0.42551315045455507,-0.04967666843562976
2.044179582133437,0.4241889847379925,-0.04682607652409517
0.7366003997303723,0.38971728467827726,-0.07625024082609685
-0.04593521304358313,0.3652335852916764,-0.09025542063823695
0.33573890873882006,0.3651627835122859,-0.09551105341570364
1.3436322401203526,0.403743821262329,-0.0737958363495874
1.237484516253466,0.40847085151732565,-0.06060826850550403
1.1122815148801595,0.401729503613689,-0.06930914832392462
1.2378614089195465,0.42281021866175283,-0.04861106699335476
1.0857824320472074,0.43584104169484106,-0.029523603041608736
0.9159575718755539,0.43464638286269874,-0.02868059541427266
0.07524702238920958,0.4220045326547275,-0.028085523351869226
-0.15694464673496133,0.4124010904087787,-0.03983550415904979
-0.8772999033660924,0.3957504636554485,-0.06298826564053603
-0.8334676979175197,0.4072512897632703,-0.057212205217180505
-0.8616353499988686,0.4153184026698802,-0.04414856392491882
-0.2846843333109716,0.4146207896238696,-0.03668707013582515
-0.6132627012774585,0.3989212189826825,-0.04315698512063263
-0.3989454900050336,0.4031904955044121,-0.05584912394803819
-0.4808193623431347,0.41222332583245236,-0.04263676645681597
0.20877383867998336,0.4211481738933409,-0.027763496444598076
0.20856148802256638,0.42779539720115545,-0.02416935667716477
1.5225910275199879,0.4425580932059556,-0.0072136337559751025
2.3401677475030302,0.46456691474776357,0.0038870101503776368
4.11741637066692,0.46703889021299094,0.022759741626940094
2.9101113030963046,0.46304563519900066,0.019688022935443715
3.0056467210932385,0.4404489911036962,-0.008779727140990467
2.467550965713207,0.4443713938837186,-0.016229114911426153
2.125635876837353,0.4408289844093205,-0.02290502030991864
1.3414754772676856,0.43157876851522214,-0.010158597830950645
1.403658382245853,0.42577663213112427,-0.023485252464961397
0.908548798990376,0.41134585040265703,-0.02718613701809541
1.3912629728205888,0.3910604888315852,-0.05940262618991199
1.740363706993143,0.37600255106995584,-0.07451926815790046
1.5211264634185035,0.37062117028892083,-0.07655120411355149
0.5620015707738812,0.38160822765745905,-0.08134019537033833
0.22644314378214297,0.37878549011731866,-0.06934311571955773
-0.2598536895368236,0.3621074811868037,-0.08637092176507104
0.5509248230461079,0.40018188957034395,-0.05959615847557285
0.9204070417333213,0.4222194917280846,-0.024839836902590385
1.0610507901748234,0.4248862732395242,-0.010158465920080751
1.9291516575559173,0.4360940239571307,-0.012141549115414168
3.098945638226657,0.4613885455971891,0.0
3.568484461510235,0.45628115010788917,0.011137780545912523
3.299622294581301,0.4594044387462355,0.006086630308149344
1.1168124167531164,0.4123334053156369,-0.032730236292382024
0.8880721105398129,0.4047598125352674,-0.05184249162506535
1.1853292753809517,0.39891855857242775,-0.05470798427521005
1.7946024310430266,0.42301778401589596,-0.037277759991013015
0.9881053159943474,0.40642858074630195,-0.03715879315100631
0.8673356182145019,0.4108648734886411,-0.04663191597512118
0.8866906271287839,0.4176765270273115,-0.03135639322672693
0.43778189581977467,0.4171012112719179,-0.03763231602883605
-0.270016186943287,0.4157077918540577,-0.03057499748170875
-0.8924415565453284,0.3988403202050488,-0.053855692407443
-0.7551962649979044,0.3995511879757565,-0.05162932412142603
0.23812505289981478,0.40929939611662713,-0.04461896477721032
-0.09945903039766926,0.4029066985820664,-0.04452411789674484
-0.06057171631710819,0.40092567435834336,-0.05267127748723706
0.5999046019973386,0.41212880563986465,-0.033724631681323156
0.05618838367255182,0.3905235854647362,-0.050563489412130895
-0.16966388925195358,0.370473783207832,-0.059279042627827204
0.3777955491799764,0.36841533960144046,-0.07943349652735979
0.47180631811857227,0.35729832946336315,-0.08760415836960848
1.2186062136639415,0.3745507921749558,-0.07753906198462253
0.5854691490755171,0.36598471393731646,-0.07365470030571855
0.17006834294509823,0.3511724137809802,-0.08919079751184322
0.504570229867246,0.34563244081546407,-0.1000615130350402
-1.2690200082422165,0.33351655003306613,-0.11974219448345404
-1.5541559170924248,0.3469257973477675,-0.10494047205341553
-2.3369591830575365,0.3280741024881708,-0.10989005434351001
-3.0568163727354105,0.3207810841670842,-0.12099753677124135
-3.0074053066330992,0.3436966034435234,-0.10780584438042513
-3.087638404744008,0.3374125923277571,-0.1028086337342505
-2.4948985416339338,0.35332932208663403,-0.0946379414819131
-0.6907868533645461,0.3630033180443857,-0.07872266514064725
-0.3011165421674824,0.36535874237863175,-0.06775759186907541
0.14428696600073648,0.37048108432330107,-0.06117385802743625
-1.0790931031845,0.3658751767355144,-0.06538925412788543
-0.6081771245259627,0.3616453988184116,-0.07412834709930567
